시군구,공원면적
경기도 수원시 영통구 매탄동 1354,6653.0
경기도 수원시 영통구 매탄동 1231-2,2530.0
경기도 수원시 영통구 원천동 549-3,3230.0
경기도 수원시 영통구 영통동 948-5,3824.7
경기도 수원시 영통구 영통동 1053-3,4220.7
경기도 수원시 영통구 영통동 955-2,4969.3
경기도 수원시 영통구 영통동 1052-4,4865.2
경기도 수원시 영통구 영통동 957-1,5019.3
경기도 수원시 영통구 영통동 1047-3,6083.3
경기도 수원시 영통구 영통동 1031,2641.1
경기도 수원시 영통구 영통동 1017,2087.9
경기도 수원시 영통구 영통동 988-3,8360.4
경기도 수원시 영통구 영통동 970-2,6947.2
경기도 수원시 영통구 영통동 964-3,4968.3
경기도 수원시 영통구 영통동 967-3,6968.8
경기도 수원시 영통구 영통동 972-4,5919.7
경기도 수원시 팔달구 우만동 301-2,2772.8
경기도 수원시 팔달구 화서동 707,4442.7
경기도 수원시 팔달구 화서동 728,3232.2
경기도 수원시 팔달구 화서동 64-3,931.9
경기도 수원시 팔달구 고등동 79-5,1288.6
경기도 수원시 팔달구 고등동 50-2,1045.3
경기도 수원시 팔달구 화서동 116-3,1000.0
경기도 수원시 팔달구 화서동 184-58,1278.4
경기도 수원시 팔달구 화서동 702,3000.4
경기도 수원시 팔달구 화서동 688-4,4595.8
경기도 수원시 팔달구 화서동 678-1,1775.3
경기도 수원시 팔달구 화서동 645,1641.3
경기도 수원시 팔달구 화서동 649-1,1500.0
경기도 수원시 팔달구 화서동 654,2017.2
경기도 수원시 팔달구 화서동 657,1500.0
경기도 수원시 팔달구 우만동 72-1,3693.0
경기도 수원시 팔달구 우만동 51-1,3506.9
경기도 수원시 팔달구 교동 45,1910.0
경기도 수원시 팔달구 화서동 79-9,2135.0
경기도 수원시 팔달구 화서동 755,1500.2
경기도 수원시 팔달구 화서동 744,1670.7
경기도 수원시 팔달구 인계동 384-1,2400.0
경기도 수원시 팔달구 인계동 465-3,1890.0
경기도 수원시 영통구 매탄동 899,3771.0
경기도 수원시 영통구 매탄동 1166-2,1502.3
경기도 수원시 영통구 매탄동 1177,2287.3
경기도 김포시 양촌읍 양곡리 1259,20439.0
경기도 김포시 양촌읍 양곡리 1331,42860.0
경기도 김포시 통진읍 마송리 525,33961.0
경기도 김포시 통진읍 마송리 551,20126.0
경기도 김포시 통진읍 마송리 588,23217.0
경기도 김포시 장기동 1514,2062.0
경기도 김포시 장기동 1539,25280.0
경기도 김포시 양촌읍 학운리 581,15184.0
경기도 김포시 양촌읍 학운리 1621,5832.0
경기도 김포시 장기동 1646,13988.0
경기도 파주시 문산읍 선유리 1354번지,54151.0
경기도 파주시 문산읍 선유리 779-28,4763.0
경기도 수원시 팔달구 북수동 69,439.0
경기도 수원시 팔달구 지동 465,140.0
경기도 수원시 영통구 영통동 1167,1459.4
경기도 수원시 영통구 망포동 478,1279.0
경기도 수원시 영통구 영통동 1157,1134.7
경기도 수원시 영통구 망포동 434,512.7
경기도 수원시 권선구 오목천동 314-86,174.0
경기도 수원시 권선구 금곡동 1115,671.1
경기도 수원시 권선구 금곡동 1134-4,269.0
경기도 수원시 권선구 호매실동 1354,739.6
경기도 수원시 권선구 권선동 1367-14,1104.8
경기도 수원시 권선구 권선동 1367-26,1030.3
경기도 수원시 권선구 호매실동 1413-4,454.4
경기도 수원시 권선구 금곡동 1064,421.6
경기도 수원시 권선구 호매실동 1392,5567.8
경기도 수원시 권선구 서둔동 382,1479.3
경기도 수원시 권선구 평동 20-10,574.0
경기도 수원시 권선구 평동 177,1000.0
경기도 수원시 권선구 금곡동 1090,339.6
경기도 수원시 권선구 호매실동 1347,515.0
경기도 수원시 권선구 금곡동 1136-2,1051.3
경기도 수원시 권선구 세류동 1273,1478.7
경기도 수원시 권선구 권선동 1352-65,489.0
경기도 수원시 권선구 권선동 1354-67,477.9
경기도 수원시 권선구 권선동 1345-69,523.2
경기도 수원시 권선구 서둔동 9-31,2573.0
경기도 수원시 권선구 서둔동 9-51,1528.0
경기도 수원시 권선구 서둔동 323-6,1686.5
경기도 수원시 권선구 서둔동 327,716.2
경기도 수원시 팔달구 화서동 767,1603.5
경기도 수원시 팔달구 남수동 11-515,928.0
경기도 수원시 권선구 세류동 1267,1441.8
경기도 수원시 권선구 금곡동 1080,2981.7
경기도 수원시 권선구 호매실동 1339,1493.9
경기도 수원시 권선구 금곡동 1107,5968.5
경기도 수원시 권선구 금곡동 1143,1728.5
경기도 수원시 권선구 곡반정동 541,1495.3
경기도 수원시 권선구 곡반정동 572,1686.5
경기도 수원시 권선구 곡반정동 600,1631.5
경기도 수원시 권선구 입북동 818,5134.3
경기도 수원시 권선구 입북동 816,2002.2
경기도 수원시 권선구 권선동 1346-5,1504.7
경기도 수원시 권선구 권선동 1343,8135.5
경기도 수원시 권선구 권선동 1361-2,1507.3
경기도 수원시 권선구 오목천동 851-3,1760.9
경기도 수원시 권선구 오목천동 788-4,1776.3
경기도 수원시 권선구 고색동 14-35,9524.0
경기도 수원시 팔달구 우만동 500,5379.9
경기도 수원시 팔달구 지동 473,3257.0
경기도 수원시 팔달구 우만동 560,2275.4
경기도 수원시 팔달구 인계동 973,4665.5
경기도 수원시 팔달구 인계동 948,2639.0
경기도 수원시 팔달구 인계동 944,1512.9
경기도 수원시 팔달구 인계동 998,1498.9
경기도 수원시 팔달구 우만동 300-4,2000.1
경기도 수원시 권선구 구운동 941-1,2143.0
경기도 수원시 권선구 구운동 955,1700.0
경기도 수원시 권선구 구운동 966,2375.0
경기도 수원시 권선구 탑동 764,1591.3
경기도 수원시 권선구 탑동 829,1601.0
경기도 수원시 권선구 탑동 855-9,1533.1
경기도 수원시 권선구 탑동 866,1559.2
경기도 수원시 권선구 권선동 1300,4534.0
경기도 수원시 권선구 권선동 1288,1396.1
경기도 수원시 권선구 권선동 1307,3455.2
경기도 수원시 권선구 권선동 1319,5289.1
경기도 수원시 권선구 권선동 1313,2000.2
경기도 수원시 권선구 고색동 916,1433.1
경기도 수원시 권선구 세류동 1020-12,3146.0
경기도 수원시 권선구 금곡동 66-1,1837.0
경기도 수원시 권선구 권선동 980-1,2068.0
경기도 수원시 권선구 서둔동 27-114,1132.0
경기도 수원시 권선구 세류동 1066-9,1553.0
경기도 수원시 권선구 탑동 23-39,1867.0
경기도 수원시 권선구 오목천동 945,4300.3
경기도 수원시 권선구 오목천동 953,750.0
경기도 수원시 권선구 서둔동 372,3218.0
경기도 수원시 권선구 권선동 1035-2,2367.7
경기도 수원시 권선구 권선동 1329,2400.0
경기도 수원시 권선구 권선동 1332,3000.0
경기도 수원시 권선구 오목천동 958,755.1
경기도 수원시 권선구 세류동 1156,1495.8
경기도 수원시 권선구 세류동 1135,1496.6
경기도 수원시 권선구 세류동 1086,1497.1
경기도 수원시 권선구 구운동 487,1723.1
경기도 수원시 권선구 구운동 524,1995.8
경기도 수원시 권선구 구운동 510,2182.1
경기도 수원시 권선구 권선동 1163-7,1501.0
경기도 수원시 권선구 곡반정동 523,5568.1
경기도 수원시 권선구 권선동 1239,1843.2
경기도 수원시 권선구 권선동 1232,2529.8
경기도 수원시 권선구 권선동 1273,1624.7
경기도 수원시 권선구 권선동 1275,2856.9
경기도 수원시 권선구 권선동 1264,2202.2
경기도 수원시 권선구 권선동 1261,1649.7
경기도 수원시 권선구 권선동 1185-2,2974.4
경기도 수원시 권선구 권선동 1333,3338.7
경기도 수원시 권선구 권선동 1188-2,2809.0
경기도 수원시 권선구 세류동 463-1,2003.6
경기도 수원시 권선구 평동 21-158,1633.0
경기도 수원시 권선구 당수동 292-1,4614.0
경기도 수원시 권선구 입북동 811,2700.0
경기도 수원시 권선구 구운동 892,1860.0
경기도 수원시 권선구 구운동 910,1657.0
경기도 수원시 권선구 구운동 895,2448.0
경기도 수원시 권선구 구운동 933,906.8
경기도 수원시 장안구 천천동 511-2,1839.1
경기도 수원시 장안구 정자동 915,2204.1
경기도 수원시 장안구 천천동 529,2309.5
경기도 수원시 장안구 정자동 921,2000.1
경기도 수원시 장안구 정자동 924,6028.5
경기도 수원시 장안구 정자동 873-2,2267.0
경기도 수원시 장안구 정자동 870-2,3000.1
경기도 수원시 장안구 정자동 879-2,2999.9
경기도 수원시 장안구 정자동 883-3,3100.1
경기도 수원시 장안구 정자동 884-5,2000.1
경기도 수원시 장안구 정자동 887-2,2000.0
경기도 수원시 장안구 정자동 880-1,1600.2
경기도 수원시 장안구 영화동 229-1,2113.0
경기도 수원시 장안구 천천동 336-1,2000.0
경기도 수원시 장안구 천천동 336-2,4100.0
경기도 수원시 장안구 율전동 601,5212.6
경기도 수원시 장안구 이목동 332-1,1757.0
경기도 수원시 장안구 이목동 519-5,2277.0
경기도 수원시 장안구 정자동 945-2,1500.0
경기도 수원시 장안구 정자동 945-10,1500.1
경기도 수원시 권선구 세류동 1280-1,2208.1
경기도 수원시 권선구 권선동 985,1499.0
경기도 수원시 권선구 권선동 1059,1490.3
경기도 수원시 권선구 세류동 1106,1487.8
경기도 수원시 권선구 권선동 946,1499.1
경기도 수원시 권선구 권선동 1045,1496.5
경기도 수원시 영통구 망포동 755,15320.6
경기도 수원시 영통구 이의동 산13-88,131972.0
경기도 수원시 영통구 신동 942,24329.0
경기도 수원시 장안구 파장동 561,3172.0
경기도 수원시 장안구 파장동 593-4,2675.7
경기도 수원시 장안구 파장동 603-7,4840.1
경기도 수원시 장안구 송죽동 457,3592.4
경기도 수원시 장안구 조원동 731,1556.0
경기도 수원시 장안구 조원동 758-4,1647.6
경기도 수원시 장안구 조원동 772-2,1503.2
경기도 수원시 장안구 연무동 214-6,1621.0
경기도 수원시 장안구 연무동 237-15,1630.4
경기도 수원시 장안구 연무동 252-1,1500.0
경기도 수원시 장안구 파장동 629,1632.0
경기도 수원시 장안구 정자동 35-22,3238.0
경기도 수원시 장안구 영화동 412,5110.7
경기도 수원시 장안구 영화동 396-13,204.7
경기도 수원시 장안구 조원동 854,2160.0
경기도 수원시 장안구 조원동 860,2500.0
경기도 수원시 장안구 조원동 862,2150.0
경기도 수원시 장안구 천천동 565-1,2202.0
경기도 수원시 장안구 천천동 566-1,3742.8
경기도 수원시 장안구 천천동 551-16,3274.5
경기도 수원시 장안구 천천동 482-2,1960.6
경기도 수원시 장안구 천천동 505-2,1863.2
경기도 수원시 영통구 영통동 1054-4,17438.6
경기도 수원시 영통구 영통동 948-2,15013.4
경기도 수원시 영통구 영통동 1048-4,9932.7
경기도 수원시 영통구 영통동961-1,137062.5
경기도 수원시 영통구 영통동 1012-4,16015.3
경기도 수원시 영통구 영통동 989-3,11753.7
경기도 수원시 영통구 영통동 969-2,13502.4
경기도 수원시 영통구 영통동 981-4,31805.0
경기도 수원시 영통구 매탄동 1318,14332.6
경기도 수원시 영통구 매탄동 1338,19019.4
경기도 수원시 영통구 매탄동 1345,18956.0
경기도 수원시 영통구 이의동1183,152646.2
경기도 수원시 영통구 이의동 1213,73873.5
경기도 수원시 영통구 이의동 1215,24489.3
경기도 수원시 영통구 이의동 1288,128896.7
경기도 수원시 영통구 망포동 358-5,15990.6
경기도 수원시 영통구 이의동 1302,554650.2
경기도 수원시 영통구 이의동 1328,41911.8
경기도 수원시 영통구 이의동 1354,203137.8
경기도 수원시 영통구 원천동 588,260086.1
경기도 수원시 영통구 원천동 596-1,33295.6
경기도 수원시 영통구 하동 1002,116170.0
경기도 수원시 영통구 이의동 1365,11863.9
경기도 수원시 영통구 하동 1023,1764901.7
경기도 수원시 영통구 망포동 737,20801.8
경기도 수원시 권선구 권선동 1355-4,7154.2
경기도 수원시 권선구 권선동 1253,2231.6
경기도 수원시 권선구 권선동 1252,3301.4
경기도 수원시 권선구 평동 2-36,2678.3
경기도 수원시 권선구 평동 4-11,438.1
경기도 수원시 권선구 세류동 283-1,7102.0
경기도 수원시 권선구 입북동 817,4331.8
경기도 수원시 권선구 평동 185,2991.3
경기도 수원시 권선구 금곡동 1075,32119.5
경기도 수원시 권선구 금곡동 1092,53938.8
경기도 수원시 권선구 금곡동 1097,31022.7
경기도 수원시 권선구 금곡동 1095-2,11291.5
경기도 수원시 권선구 금곡동 1120,20806.3
경기도 수원시 권선구 금곡동 1126,34833.8
경기도 수원시 권선구 호매실동 1384,150447.3
경기도 수원시 권선구 호매실동1422,9038.0
경기도 수원시 권선구 서둔동 27-23,1546.6
경기도 수원시 권선구 서둔동 26-52,3569.2
경기도 수원시 팔달구 고등동 42-140,543863.0
경기도 수원시 팔달구 인계동 1128,225826.3
경기도 수원시 팔달구 화서동 714,10242.3
경기도 수원시 팔달구 화서동 410-6,56450.2
경기도 수원시 팔달구 팔달로1가 6-1,1013.6
경기도 수원시 팔달구 신풍동 221-8,3536.0
경기도 수원시 영통구 매탄동 811,59956.0
경기도 수원시 영통구 매탄동 1210,23673.4
경기도 수원시 권선구 금곡동 1059,23151.4
경기도 수원시 권선구 금곡동 1096,14523.0
경기도 수원시 권선구 호매실동 1358,50894.0
경기도 수원시 권선구 금곡동 1148,17555.7
경기도 수원시 권선구 금곡동 1068,17255.9
경기도 수원시 권선구 호매실동 1370,16757.5
경기도 수원시 권선구 권선동 1344,64604.5
경기도 수원시 권선구 고색동 1189,25106.8
경기도 화성시 향남읍 행정리 525,43238.0
경기도 수원시 권선구 오목천동 814-1,10191.8
경기도 수원시 권선구 고색동 1111,20928.8
경기도 수원시 권선구 고색동 917,13502.2
경기도 수원시 권선구 고색동 904-4,45795.0
경기도 수원시 권선구 금곡동 1071,61899.7
경기도 수원시 권선구 호매실동 1369,8627.2
경기도 수원시 권선구 금곡동 1074,13056.4
경기도 수원시 권선구 고색동 1187,3195.8
경기도 파주시 금촌동 973번지,3802.0
경기도 파주시 금촌동 985,1500.0
경기도 파주시 금촌동 991,1500.0
경기도 수원시 장안구 송죽동 316,329004.3
경기도 수원시 장안구 정자동 869-1,51089.5
경기도 수원시 장안구 연무동 산21-1,46817.0
경기도 수원시 장안구 천천동 575,10465.7
경기도 수원시 장안구 천천동 520,15212.6
경기도 수원시 장안구 하광교동 393-2,25849.0
경기도 수원시 장안구 정자동 947,39000.0
경기도 수원시 장안구 조원동 198-14,3460.0
경기도 수원시 장안구 이목동 519-138,966.0
경기도 수원시 장안구 정자동 925,10634.8
경기도 수원시 권선구 권선동 1012,57559.1
경기도 수원시 권선구 구운동 464,52586.0
경기도 수원시 권선구 권선동 1269,26338.3
경기도 수원시 권선구 권선동 1198,11500.0
경기도 수원시 권선구 고색동 980,21121.3
경기도 수원시 권선구 탑동 746-1,14574.3
경기도 수원시 권선구 오목천동 1171,38718.7
경기도 수원시 권선구 평동 45-13,9402.0
경기도 수원시 권선구 고색동 992,10354.0
경기도 수원시 권선구 고색동 1129,138326.5
경기도 수원시 권선구 고색동 931,5186.7
